startup_id,company,funding_trend,revenue_trend,revenue_trend_basis,profitability_trend,profitability_period,hiring_trend,product_trend,conflicts_open,confidence,evidence_count,notes
S0279,DigitalPaani,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0280,Yuma Energy,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",PROFITABLE,2025,INSUFFICIENT_DATA,products=6;tech=0,3,MEDIUM,8,directions from grouped comparable FY series only; profitability basis=PROFITABLE
S0281,Solinas Integrity,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0282,Covrzy,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0283,IndiQube,MULTI-ROUND (dated events; direction not inferred),UP,">=2 distinct FYs, same metric+unit+currency; n_obs=2",PROFITABLE,2026,INSUFFICIENT_DATA,products=6;tech=0,2,HIGH,14,directions from grouped comparable FY series only; profitability basis=PROFITABLE
S0284,Smartworks,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=2",LOSS-MAKING,2025,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,MEDIUM,5,directions from grouped comparable FY series only; profitability basis=LOSS-MAKING
S0285,Amnex Infotechnologies (Amnex),INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0286,MakeMyTrip,MULTI-ROUND (dated events; direction not inferred),INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,2,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0287,Spinny,MULTI-ROUND (dated events; direction not inferred),INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=1",LOSS-MAKING,2025,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,MEDIUM,5,directions from grouped comparable FY series only; profitability basis=LOSS-MAKING
S0288,Traqo,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=1",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,2,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0289,Trevel,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0290,Runable,MULTI-ROUND (dated events; direction not inferred),INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=4;tech=0,5,MEDIUM,6,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0291,GreenLine,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,2,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0292,IDfy,MULTI-ROUND (dated events; direction not inferred),INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=1",LOSS-MAKING,2024,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,MEDIUM,4,directions from grouped comparable FY series only; profitability basis=LOSS-MAKING
S0293,QWEEN,MULTI-ROUND (dated events; direction not inferred),INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,3,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0294,The Whole Truth,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0295,WinZO,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0296,Nestasia,MULTI-ROUND (dated events; direction not inferred),UP,">=2 distinct FYs, same metric+unit+currency; n_obs=2",LOSS-MAKING,2025,INSUFFICIENT_DATA,products=10;tech=0,5,HIGH,16,directions from grouped comparable FY series only; profitability basis=LOSS-MAKING
S0297,Zettaone,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0298,Landeed,MULTI-ROUND (dated events; direction not inferred),INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,2,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0299,Milky Mist,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0300,QuickShift,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,1,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0301,Atlan,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0302,CHOSEN (skin/hair),INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0303,Big Mishra,INSUFFICIENT_DATA,UP,">=2 distinct FYs, same metric+unit+currency; n_obs=2",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,3,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0304,Centricity,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0305,Graph AI,MULTI-ROUND (dated events; direction not inferred),INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=1",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=4;tech=0,0,MEDIUM,7,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0306,GROWiT India,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=1",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,2,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0307,Mindgrove Technologies,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=5;tech=0,4,MEDIUM,7,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0308,NeoGeo,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0309,Kepler Aerospace,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=1",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=5;tech=0,3,MEDIUM,7,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0310,CARS24,MULTI-ROUND (dated events; direction not inferred),DOWN,">=2 distinct FYs, same metric+unit+currency; n_obs=2",INSUFFICIENT_DATA,,EVIDENCE_PRESENT,products=6;tech=0,5,HIGH,17,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0311,DealShare,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0312,Chakr Innovation,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0313,Dhruva Space,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0314,Nawgati,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,2,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0315,Zaggle,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0316,R for Rabbit,MULTI-ROUND (dated events; direction not inferred),INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=1",PROFITABLE,2024,INSUFFICIENT_DATA,products=6;tech=0,5,HIGH,14,directions from grouped comparable FY series only; profitability basis=PROFITABLE
S0317,BharatAgri,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0318,BluSmart,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0319,Yantra Packs,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0320,Cradlewise,MULTI-ROUND (dated events; direction not inferred),INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=1",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=3;tech=0,4,MEDIUM,9,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0321,Jaipur Robotics,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0322,InsuranceDekho,MULTI-ROUND (dated events; direction not inferred),UP,">=2 distinct FYs, same metric+unit+currency; n_obs=2",LOSS-MAKING,2025,INSUFFICIENT_DATA,products=8;tech=0,3,HIGH,18,directions from grouped comparable FY series only; profitability basis=LOSS-MAKING
S0323,MOPP Foods (Moppfoods),INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0324,RenewBuy,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0325,Yubi,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,2,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0326,Guickly,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,2,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0327,Zoplar,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0328,Navata Supply Chain Solutions,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,2,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0329,Astra,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0330,mPokket,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0331,StockEdge/Kredent,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0332,EyeROV,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,2,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0333,iHub Robotics,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=1;tech=0,0,LOW,2,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0334,AU Small Finance Bank,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0335,Climatech Environment,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0336,Finova Capital,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0337,Garuda Aerospace,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0338,Hisabkitab,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=0;tech=4,0,MEDIUM,5,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0339,Pickkup,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=0;tech=4,0,MEDIUM,5,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0340,ShopKirana,MULTI-ROUND (dated events; direction not inferred),INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=0;tech=4,0,MEDIUM,7,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0341,Theater,MULTI-ROUND (dated events; direction not inferred),INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=0;tech=4,0,MEDIUM,6,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0342,Advaita Interactive,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0343,Lissun,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=0;tech=2,0,MEDIUM,4,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0344,Aeron Systems,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=0;tech=3,0,MEDIUM,4,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0345,Alle,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=0;tech=2,0,LOW,3,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0346,Altigreen,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=0;tech=1,0,LOW,2,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0347,Clear (ClearTax),INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,EVIDENCE_PRESENT,products=0;tech=3,1,MEDIUM,5,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0348,Gramophone,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=0;tech=3,0,LOW,3,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0349,Indrajaal,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=1;tech=4,0,MEDIUM,7,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0350,Leap India,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=0;tech=3,0,MEDIUM,4,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0351,Ola Electric,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,EVIDENCE_PRESENT,products=0;tech=3,0,MEDIUM,6,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0352,Rilo,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=0;tech=4,0,MEDIUM,5,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0353,Sanlayan Technologies,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=0;tech=3,0,MEDIUM,4,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0354,Shopflo,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0355,smallest.ai,MULTI-ROUND (dated events; direction not inferred),INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,2,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0356,Dv2js Innovation,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0357,4700BC,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0358,Dunzo,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0359,GamesKraft,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0360,Good Glamm Group,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0361,Head Digital Works,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0362,Hike,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,0,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0363,KiranaClub,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0364,Log9 Materials,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=0;tech=2,0,LOW,3,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0365,PokerBaazi,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=0;tech=1,1,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0366,Pync,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,INSUFFICIENT_DATA,0,LOW,1,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
S0367,Zupee,MULTI-ROUND (dated events; direction not inferred),UP,">=2 distinct FYs, same metric+unit+currency; n_obs=2",PROFITABLE,2024,EVIDENCE_PRESENT,products=10;tech=2,8,HIGH,23,directions from grouped comparable FY series only; profitability basis=PROFITABLE
S0368,Vicharak,INSUFFICIENT_DATA,INSUFFICIENT_DATA,">=2 distinct FYs, same metric+unit+currency; n_obs=0",INSUFFICIENT_DATA,,INSUFFICIENT_DATA,products=4;tech=0,2,MEDIUM,5,directions from grouped comparable FY series only; profitability basis=INSUFFICIENT_DATA
